6.771436049990570471e-10 2.066192095809765930e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
7.210341670601090972e-12 2.200116911375763759e-12
2.274302864904696942e-10 6.939660314668606847e-11
8.088328072123581029e-12 2.468019989786546743e-12
3.210938261863799977e-11 9.797648841127828066e-12
6.258256315590947012e-10 1.909603758695110074e-10
0.000000000000000000e+00 0.000000000000000000e+00
3.938049159756104187e-11 1.201630789499914442e-11
5.203031248576598880e-11 1.587619222967505609e-11
5.744545978640740070e-10 1.752853516958164289e-10
0.000000000000000000e+00 0.000000000000000000e+00
1.552048311978247620e-11 4.735819596980185808e-12
0.000000000000000000e+00 0.000000000000000000e+00
2.075335103070149424e-12 6.332542985658204922e-13
2.772908442760514984e-10 8.461073049407178797e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
5.885326717529624586e-11 1.795810438914900242e-11
0.000000000000000000e+00 0.000000000000000000e+00
9.834803294378976567e-11 3.000928116380569147e-11
0.000000000000000000e+00 0.000000000000000000e+00
8.613013072639314126e-11 2.628118969213084388e-11
5.463905372857130104e-11 1.667220661954805478e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.281707120965462463e-11 1.001358834971335749e-11
1.578050909944547320e-12 4.815162238617571628e-13
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.714594402988071560e-10 8.283137369053635707e-11
6.480537811115191774e-11 1.977429293146935273e-11
4.788092883716145881e-10 1.461007620436888675e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.766536710581964841e-11 5.390295590796168572e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.516412705941480236e-10 1.072975375530783420e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.206902404625776718e-12 9.785334088003884870e-13
5.007987692092017565e-10 1.528104896645598038e-10
7.992618844486031069e-12 2.438815896566019826e-12
0.000000000000000000e+00 0.000000000000000000e+00
5.075869991372169542e-11 1.548818061354321440e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.488946529913905867e-10 1.979995075085880909e-10
0.000000000000000000e+00 0.000000000000000000e+00
8.742018122490555025e-12 2.667482733760863957e-12
0.000000000000000000e+00 0.000000000000000000e+00
1.252680918878509636e-10 3.822349342222755018e-11
0.000000000000000000e+00 0.000000000000000000e+00
2.631652415100452204e-10 8.030053564497308182e-11
2.922224917274893862e-09 8.916687659274491327e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.380048066261831784e-10 4.210989198298224479e-11
0.000000000000000000e+00 0.000000000000000000e+00
3.932252480540375434e-11 1.199862028384980643e-11
1.325375516966843441e-10 4.044164925902958618e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.257545862732914495e-13 6.888529084629370214e-14
1.011462546109325100e-09 3.086311238192404091e-10
2.768313301752959126e-12 8.447051734048295294e-13
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.946448255337019620e-10 8.990601182593020697e-11
0.000000000000000000e+00 0.000000000000000000e+00
2.209832606350395751e-11 6.742939947443259765e-12
2.367731935635687771e-11 7.224743723916033424e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
7.608706388225194225e-11 2.321671338638730624e-11
2.327819970807682986e-10 7.102958942007068587e-11
8.770757728208123551e-10 2.676252150725292330e-10
1.221981771309078489e-10 3.728675953612455564e-11
0.000000000000000000e+00 0.000000000000000000e+00
7.144853228774050616e-10 2.180134192810457748e-10
3.746545685153402880e-09 1.143196660812431933e-09
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.494744665099122852e-12 7.612302132128334953e-13
9.287531833939783260e-10 2.833937251005225438e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
9.445241662314153762e-12 2.882059805573113449e-12
0.000000000000000000e+00 0.000000000000000000e+00
4.841481948463104125e-10 1.477298413522498962e-10
6.524857464698327980e-10 1.990952704908703393e-10
0.000000000000000000e+00 0.000000000000000000e+00
3.723914154743025607e-10 1.136291022347447311e-10
3.492812160062278675e-11 1.065774057967949695e-11
1.029363826484304502e-10 3.140934044555182675e-11
1.132382667637217381e-11 3.455279057545339248e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.605269790983059876e-11 7.949551335700281728e-12
0.000000000000000000e+00 0.000000000000000000e+00
4.169101986632936209e-12 1.272132751134489645e-12
0.000000000000000000e+00 0.000000000000000000e+00
7.388637443877123531e-12 2.254520927708421262e-12
9.583898966671458017e-10 2.924368796483506152e-10
5.034919356686461976e-10 1.536322650176936251e-10
1.524602434101192956e-11 4.652073024593654105e-12
0.000000000000000000e+00 0.000000000000000000e+00
8.913215294076359517e-11 2.719720728795324917e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
7.356652763101166204e-10 2.244761329579103043e-10
5.498133334686709489e-11 1.677664760321215501e-11
0.000000000000000000e+00 0.000000000000000000e+00
1.441416655852494935e-10 4.398245333934915355e-11
0.000000000000000000e+00 0.000000000000000000e+00
4.807207891817352949e-12 1.466840250082724100e-12
7.702975408939731983e-12 2.350435976455900410e-12
9.899832836702809791e-12 3.020770809326597842e-12
0.000000000000000000e+00 0.000000000000000000e+00
5.006742107726170153e-10 1.527724827107559536e-10
0.000000000000000000e+00 0.000000000000000000e+00
3.487325852608763056e-10 1.064100001680339583e-10
3.153339203906620223e-11 9.621894809931773290e-12
1.601877832587608214e-10 4.887866165626719672e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.291341557619742935e-12 6.991651076969031166e-13
1.043802771567344085e-12 3.184992105477796956e-13
4.654792821327079756e-11 1.420333303608685114e-11
4.661939566491975469e-11 1.422514015094617809e-11
0.000000000000000000e+00 0.000000000000000000e+00
3.277257434711155160e-12 1.000001086555843207e-12
9.919894325029378770e-12 3.026892241812192618e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.482725994209529258e-11 1.367829947523406110e-11
1.340612414534253594e-11 4.090657807303632216e-12
4.163389302415562000e-10 1.270389619708798466e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
7.325790747181266202e-12 2.235344294125517279e-12
9.769596543095195787e-12 2.981031351041381459e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
8.259418713467568470e-10 2.520225478873675432e-10
2.114539256387628000e-12 6.452167997412690941e-13
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.089546242805517815e-11 3.324570767979302817e-12
5.900657853387871753e-11 1.800488482316069027e-11
8.481532218995104337e-12 2.587999753947015619e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.839199338643484587e-10 1.171468395947458540e-10
1.284210797468254090e-11 3.918557569610595626e-12
0.000000000000000000e+00 0.000000000000000000e+00
1.267737534498231246e-10 3.868292122976267779e-11
0.000000000000000000e+00 0.000000000000000000e+00
5.179875261591128626e-11 1.580553555223346962e-11
1.837713252724423179e-11 5.607479076981529054e-12
7.354339827658663909e-11 2.244055575453370406e-11
0.000000000000000000e+00 0.000000000000000000e+00
4.801178689862273940e-12 1.465000538486593650e-12
0.000000000000000000e+00 0.000000000000000000e+00
3.569848889833856277e-10 1.089280546246944565e-10
0.000000000000000000e+00 0.000000000000000000e+00
