2.534033777489541966e-10 7.732186382489938452e-11
0.000000000000000000e+00 0.000000000000000000e+00
9.287155844851022507e-10 2.833822524132288696e-10
0.000000000000000000e+00 0.000000000000000000e+00
3.222057416107989192e-12 9.831577107513015275e-13
0.000000000000000000e+00 0.000000000000000000e+00
9.057891677605581657e-11 2.763866342501421802e-11
2.681913298832640508e-11 8.183416366610761499e-12
8.610970801136991535e-10 2.627495803727292777e-10
9.166526012206612122e-11 2.797014319064903017e-11
5.200976323595326532e-11 1.586992196481182665e-11
2.957127309532440929e-11 9.023186556221904816e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.802366876734085398e-11 2.075630127751956574e-11
2.517446753718304085e-11 7.681573813522107393e-12
0.000000000000000000e+00 0.000000000000000000e+00
7.185429019209568591e-11 2.192515226443525511e-11
9.520047342728425534e-11 2.904885525915529880e-11
1.020089730234821456e-10 3.112635668516487798e-11
1.114320187965897311e-12 3.400164378100559223e-13
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.622877847524202747e-09 4.951944249734062337e-10
5.082587000290102681e-11 1.550867645907916680e-11
8.624256954033140518e-12 2.631549854285413479e-12
5.238200327966655217e-12 1.598350487844878607e-12
0.000000000000000000e+00 0.000000000000000000e+00
5.245706371679032407e-12 1.600640833360190460e-12
6.093206866879705269e-11 1.859241639961758043e-11
4.009717078664402774e-12 1.223499073639091859e-12
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.375450033030515375e-11 4.196959057795265858e-12
0.000000000000000000e+00 0.000000000000000000e+00
2.081889544910921772e-10 6.352542784554432199e-11
0.000000000000000000e+00 0.000000000000000000e+00
1.084646936265899030e-11 3.309621341635501743e-12
0.000000000000000000e+00 0.000000000000000000e+00
4.075459493890343625e-11 1.243559288000781198e-11
0.000000000000000000e+00 0.000000000000000000e+00
3.652809677175913179e-11 1.114594663046224058e-11
1.003571878815169707e-10 3.062234167577713812e-11
4.514237434872805435e-10 1.377445144232844387e-10
8.187000804785577389e-11 2.498128347717277642e-11
7.655427310584826322e-10 2.335927457987084801e-10
7.793089569459468752e-12 2.377932827169963097e-12
3.024731473294368743e-12 9.229469518620876396e-13
4.064901431055537022e-12 1.240337669157261053e-12
3.011037878376069863e-11 9.187685770868507880e-12
4.729204014471460890e-11 1.443038652663101587e-11
3.371520309450204161e-11 1.028763849029897715e-11
1.949896888170565982e-11 5.949788949107320693e-12
4.283606691900904988e-10 1.307071974544571492e-10
0.000000000000000000e+00 0.000000000000000000e+00
3.664076334831849419e-10 1.118032497919510671e-10
6.466519082042573378e-10 1.973151709043754730e-10
0.000000000000000000e+00 0.000000000000000000e+00
1.022024025383448239e-11 3.118537851329040671e-12
0.000000000000000000e+00 0.000000000000000000e+00
4.842435779757190119e-12 1.477589459419710120e-12
1.707781004139549563e-10 5.211012237399947200e-11
0.000000000000000000e+00 0.000000000000000000e+00
5.428868853722724832e-10 1.656529845654429420e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.253489277891279685e-11 6.876151084639575272e-12
0.000000000000000000e+00 0.000000000000000000e+00
6.858943111809578145e-11 2.092893433328595568e-11
2.094539649598583134e-10 6.391142493868453025e-11
1.018250757960941692e-11 3.107024347743977475e-12
0.000000000000000000e+00 0.000000000000000000e+00
