1.190016411502043347e-11 3.631138927071234405e-12
1.258505514009728019e-10 3.840122134186776141e-11
1.571357612967434146e-11 4.794738746160549815e-12
4.148866892159640719e-11 1.265958345594804095e-11
3.882210676524743352e-10 1.184592596738010506e-10
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.073918832484629309e-11 6.328221469413015259e-12
6.069753619407883489e-11 1.852085268079988644e-11
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.607955586213901918e-10 1.100908176527523303e-10
4.909670840083761428e-11 1.498105129830308967e-11
1.697850359937549607e-10 5.180710513504172240e-11
4.578270893533083143e-12 1.396983898667571775e-12
2.737953336677584951e-10 8.354413304910527120e-11
2.486827176931381389e-11 7.588143222038830591e-12
2.000333374071720134e-12 6.103687572294540845e-13
1.965743494348331794e-10 5.998142255833086367e-11
4.177468990506058550e-11 1.274685804451485566e-11
1.303399863396717382e-11 3.977109841321732466e-12
2.377806567009004762e-10 7.255484800931407109e-11
4.171772307017975749e-11 1.272947555384594582e-11
7.116726901928686645e-12 2.171551907785092182e-12
5.313261744401826802e-11 1.621254241818727715e-11
0.000000000000000000e+00 0.000000000000000000e+00
1.634869040475895540e-10 4.988533398495427909e-11
0.000000000000000000e+00 0.000000000000000000e+00
3.320029114870026091e-11 1.013052159742731850e-11
1.574971116886003483e-10 4.805764757747465612e-11
7.866941875683984695e-11 2.400467641093019922e-11
2.720121200881641299e-11 8.300001481833445485e-12
1.053735456809434924e-11 3.215300057270982077e-12
1.297310214242095109e-10 3.958528280694644299e-11
3.549244801353209598e-11 1.082993548268113011e-11
4.362670544321765911e-10 1.331197005886553890e-10
3.557562354848831412e-10 1.085531512617514618e-10
1.830610447752106907e-11 5.585806038377112494e-12
1.687609846095516358e-10 5.149463273478225673e-11
2.347838319566832958e-11 7.164041633583807874e-12
0.000000000000000000e+00 0.000000000000000000e+00
3.319557687937852598e-10 1.012908311584997234e-10
4.441065876119577872e-10 1.355118049179763382e-10
3.717774984567507015e-10 1.134417755761476028e-10
2.517980914756836227e-11 7.683203717884427527e-12
0.000000000000000000e+00 0.000000000000000000e+00
6.616506663282374624e-10 2.018917947185771250e-10
0.000000000000000000e+00 0.000000000000000000e+00
3.252178911239651057e-10 9.923487884924993447e-11
1.762265410677540750e-11 5.377262423184158253e-12
2.248979432551671520e-10 6.862390034951990147e-11
